zeo,osda,Si/Al_prec,Al/P_prec,Si/Ge_prec,Si/B_prec,Na/T_prec,K/T_prec,OH/T_prec,F/T_prec,H2O/T_prec,sda1/T_prec,cryst_temp_prec,cryst_time_prec
ITE,C[N+]1(C)CC2CCCC1C1CCC2C1,0.02,0.3,0.9,1.0,1.0,0.92,0.7,0.78,0.56,0.46,0.0,0.0
ITE,C[C@H]1C[C@H](C)C[N+](C)(C)C1,0.52,0.64,0.84,0.0,0.82,1.0,0.84,0.84,0.12,0.12,0.24,0.04
ITE,CC[N@@+]1(C)CCCC(C)(C)C1,0.68,0.68,0.78,0.0,0.96,0.96,0.74,0.6,0.38,0.28,0.22,0.0
EEI,C1CCCC(C2CCCC2)(N2CCCCCCN2)CCC1,0.0,0.26,0.54,0.74,0.92,1.0,0.96,0.8,0.18,0.18,0.02,0.02
EON,C[N+](C)(C)C,0.0,0.68,0.92,0.9,0.06,0.88,0.32,1.0,0.04,0.32,0.04,0.02
EON,C[N+](C)(CCO)CCO,0.38,0.72,0.88,0.92,0.62,0.92,0.52,0.9,0.32,0.02,0.0,0.18
ERI,C1CCNCC1,0.76,0.04,0.26,0.26,0.76,1.0,0.76,0.98,0.04,0.04,0.36,0.14
ERI,CC[N+](C)(CC)CCCCC[N+](C)(CC)CC,0.62,0.96,0.92,0.92,0.54,0.0,0.06,0.9,0.08,0.06,0.12,0.0
ERI,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.32,0.76,0.9,0.92,0.52,0.0,0.0,0.94,0.02,0.0,0.02,0.28
EUO,CC[N@@+]1(C)CCCC(C)(C)C1,0.0,0.34,0.94,0.96,0.9,0.92,0.52,0.76,0.08,0.12,0.2,0.28
FAU,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.12,0.86,0.86,1.0,0.14,0.9,0.44,0.8,0.54,0.72,0.08,0.06
AEI,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,0.02,0.26,0.84,0.9,0.94,0.92,0.78,0.68,0.48,0.3,0.0,0.02
FAU,CCC[N+]1(C)CCCC1,0.0,0.64,0.86,0.92,0.0,0.8,0.0,0.82,0.26,0.02,0.06,0.16
FAU,C[P+](C)(C)C,0.0,0.72,0.94,0.94,0.56,1.0,0.0,1.0,0.46,0.28,0.0,0.26
FER,C[N@@+]1(Cc2ccccc2)CCCC1CO,0.18,0.58,0.76,0.84,0.82,0.92,0.62,0.18,0.52,0.46,0.44,0.1
FER,Cc1cn(C)[n+](C)c1,0.1,0.54,0.72,0.74,0.88,1.0,0.72,0.0,0.9,0.08,0.02,0.02
GIS,CC1CC[N+]2(CCCC3CCCCC32)CC1,0.0,0.36,0.66,0.84,0.14,0.92,0.06,0.58,0.18,0.24,0.34,0.26
IFO,CC[n+]1ccn(C)c1C,0.72,0.68,0.62,0.86,0.94,0.94,0.8,0.0,0.08,0.0,0.34,0.02
ITE,CC1(C)[C@H]2CC[C@]1(C)[C@H]([N+](C)(C)C)C2,0.0,0.28,0.94,0.96,0.86,0.98,0.56,0.74,0.36,0.34,0.22,0.0
ITE,CC[N+]1(CC)CCCC2CC1C2(C)C,0.0,0.34,0.94,0.98,0.98,0.98,0.72,0.68,0.52,0.48,0.36,0.0
VFI,CCN(CC)CC,0.76,0.16,0.3,0.3,0.78,0.88,0.64,1.0,0.5,0.16,0.0,0.14
