Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si
5.7500067,1.7179967,99.0,250.0,1.920999,0.0,1.5407418,0.0,4.2592587,0.0,90.0,8.0,FAU,OSDA-free,0.17391283810138702,0.17391283810138702,1.0,0.0,0.0,0.0,0.0,2.255085446940363,2.255085446940363,0.0,0.0,1.8086965807008024,1.8086965807008024,0.0,0.0,4.999998524017293,4.999998524017293,0.0,0.0
6.249997,1.7179967,99.0,250.0,1.3103454,0.0,1.0482751,0.0,4.3103447,0.0,90.0,8.0,FAU,OSDA-free,0.16000007092952728,0.16000007092952728,1.0,0.0,0.0,0.0,0.0,1.5200007700509452,1.5200007700509452,0.0,0.0,1.215999205556356,1.215999205556356,0.0,0.0,5.000000153142821,5.000000153142821,0.0,0.0
7.2500014,1.7179967,99.0,250.0,1.3939389,0.0,1.1151506,0.0,4.393939,0.0,90.0,8.0,FAU,OSDA-free,0.1379310041666031,0.1379310041666031,1.0,0.0,0.0,0.0,0.0,1.5862062911317292,1.5862062911317292,0.0,0.0,1.2689644089064291,1.2689644089064291,0.0,0.0,4.999999439283485,4.999999439283485,0.0,0.0
9.0,1.7179967,99.0,250.0,0.5,0.0,0.4,0.0,4.5,0.0,90.0,8.0,Dense/Amorphous,OSDA-free,0.1111111119389534,0.1111111119389534,1.0,0.0,0.0,0.0,0.0,0.5555555559694767,0.5555555559694767,0.0,0.0,0.4444444513983197,0.4444444513983197,0.0,0.0,5.00000000372529,5.00000000372529,0.0,0.0
4.250004,1.7179967,99.0,250.0,1.920999,0.0,2.209522,0.0,4.0476193,0.0,90.0,8.0,FAU,OSDA-free,0.235293909907341,0.235293909907341,1.0,0.0,0.0,0.0,0.0,2.3729984275761993,2.3729984275761993,0.0,0.0,2.729409081395307,2.729409081395307,0.0,0.0,4.99999952378888,4.99999952378888,0.0,0.0
7.2500014,1.7179967,99.0,250.0,1.7575753,0.0,1.4060603,0.0,4.393939,0.0,90.0,8.0,FAU,OSDA-free,0.1379310041666031,0.1379310041666031,1.0,0.0,0.0,0.0,0.0,1.9999993958879436,1.9999993958879436,0.0,0.0,1.5999996523623015,1.5999996523623015,0.0,0.0,4.999999439283485,4.999999439283485,0.0,0.0
8.750009,1.7179967,99.0,250.0,1.1794877,0.0,0.94359016,0.0,4.4871798,0.0,90.0,8.0,FAU,OSDA-free,0.11428560316562653,0.11428560316562653,1.0,0.0,0.0,0.0,0.0,1.3142861690494456,1.3142861690494456,0.0,0.0,1.0514289352395565,1.0514289352395565,0.0,0.0,4.999999801110405,4.999999801110405,0.0,0.0
9.0,1.7179967,99.0,250.0,1.4500014,0.0,1.1600002,0.0,4.5,0.0,90.0,8.0,FAU,OSDA-free,0.1111111119389534,0.1111111119389534,1.0,0.0,0.0,0.0,0.0,1.6111126222958179,1.6111126222958179,0.0,0.0,1.288889117671384,1.288889117671384,0.0,0.0,5.00000000372529,5.00000000372529,0.0,0.0
10.0,1.7179967,99.0,250.0,1.4545461,0.0,1.1636364,0.0,4.5454545,0.0,90.0,8.0,FAU,OSDA-free,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,1.600000705502251,1.600000705502251,0.0,0.0,1.2800000923330135,1.2800000923330135,0.0,0.0,4.999999959089539,4.999999959089539,0.0,0.0
10.500001,1.7179967,99.0,250.0,1.217393,0.0,0.97391313,0.0,4.565217,0.0,90.0,8.0,FAU,OSDA-free,0.0952380895614624,0.0952380895614624,1.0,0.0,0.0,0.0,0.0,1.33333522809464,1.33333522809464,0.0,0.0,1.0666667593438675,1.0666667593438675,0.0,0.0,4.999999565367375,4.999999565367375,0.0,0.0
12.250002,1.7179967,99.0,250.0,0.7169815,0.0,0.5735849,0.0,4.6226416,0.0,90.0,8.0,Dense/Amorphous,OSDA-free,0.08163264393806458,0.08163264393806458,1.0,0.0,0.0,0.0,0.0,0.775510563683314,0.775510563683314,0.0,0.0,0.6204081672772013,0.6204081672772013,0.0,0.0,5.000000016215125,5.000000016215125,0.0,0.0
10.250006,1.7179967,99.0,250.0,1.6000006,0.0,1.2800004,0.0,4.5555553,0.0,90.0,8.0,FAU,OSDA-free,0.09756091982126236,0.09756091982126236,1.0,0.0,0.0,0.0,0.0,1.7560981520791987,1.7560981520791987,0.0,0.0,1.404878469327576,1.404878469327576,0.0,0.0,4.999999513248937,4.999999513248937,0.0,0.0
11.250007,1.7179967,99.0,250.0,1.5102035,0.0,1.2081622,0.0,4.591837,0.0,90.0,8.0,FAU,OSDA-free,0.08888883888721466,0.08888883888721466,1.0,0.0,0.0,0.0,0.0,1.6444437146051971,1.6444437146051971,0.0,0.0,1.3155543226558333,1.3155543226558333,0.0,0.0,4.999999982328092,4.999999982328092,0.0,0.0
11.499991,1.7179967,99.0,250.0,1.2799988,0.0,1.0240005,0.0,4.6,0.0,90.0,8.0,FAU,OSDA-free,0.08695658296346664,0.08695658296346664,1.0,0.0,0.0,0.0,0.0,1.3913030993419397,1.3913030993419397,0.0,0.0,1.1130441121226093,1.1130441121226093,0.0,0.0,5.000000177971689,5.000000177971689,0.0,0.0
13.000003,1.7179967,99.0,250.0,1.142858,0.0,0.9142857,0.0,4.642857,0.0,90.0,8.0,FAU,OSDA-free,0.07692305743694305,0.07692305743694305,1.0,0.0,0.0,0.0,0.0,1.2307701621736626,1.2307701621736626,0.0,0.0,0.9846153723014579,0.9846153723014579,0.0,0.0,4.999999836169103,4.999999836169103,0.0,0.0
13.000003,1.7179967,99.0,250.0,1.3928568,0.0,1.114286,0.0,4.642857,0.0,90.0,8.0,FAU,OSDA-free,0.07692305743694305,0.07692305743694305,1.0,0.0,0.0,0.0,0.0,1.4999996427405726,1.4999996427405726,0.0,0.0,1.2000002277093884,1.2000002277093884,0.0,0.0,4.999999836169103,4.999999836169103,0.0,0.0
15.499995,1.7179967,99.0,250.0,0.6969696,0.0,0.55757576,0.0,4.6969695,0.0,90.0,8.0,Dense/Amorphous,OSDA-free,0.06451614946126938,0.06451614946126938,1.0,0.0,0.0,0.0,0.0,0.74193542504561,0.74193542504561,0.0,0.0,0.593548403486595,0.593548403486595,0.0,0.0,4.999999895990474,4.999999895990474,0.0,0.0
14.499995,1.7179967,99.0,250.0,1.1612903,0.0,0.9290323,0.0,4.677419,0.0,90.0,8.0,FAU,OSDA-free,0.06896553933620453,0.06896553933620453,1.0,0.0,0.0,0.0,0.0,1.2413792990073471,1.2413792990073471,0.0,0.0,0.9931035411503757,0.9931035411503757,0.0,0.0,4.9999999224774925,4.9999999224774925,0.0,0.0
23.500004,1.7179967,99.0,250.0,1.0102042,0.0,0.808163,0.0,4.7959185,0.0,90.0,8.0,Dense/Amorphous,OSDA-free,0.04255318641662598,0.04255318641662598,1.0,0.0,0.0,0.0,0.0,1.0531916034464928,1.0531916034464928,0.0,0.0,0.8425528974829177,0.8425528974829177,0.0,0.0,5.000000077126288,5.000000077126288,0.0,0.0
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,2.6000001,0.25,175.0,24.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.6000001430511475,2.6000001430511475,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,2.6000001,0.25,175.0,72.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.6000001430511475,2.6000001430511475,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,2.6000001,0.25,175.0,216.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.6000001430511475,2.6000001430511475,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.25,175.0,24.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.25,175.0,72.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.0,0.25,175.0,168.0,MFI,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,4.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,24.0,TON,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,72.0,TON,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,120.0,TON,C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.0,0.25,150.0,24.0,Dense/Amorphous,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,3.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.0,0.25,150.0,96.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,3.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.0,0.25,150.0,240.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,3.0,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.199999,0.25,175.0,24.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.1999990940093994,3.1999990940093994,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.199999,0.25,175.0,72.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.1999990940093994,3.1999990940093994,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,3.199999,0.25,175.0,168.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.1999990940093994,3.1999990940093994,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.2,0.25,175.0,24.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.199999809265137,4.199999809265137,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.2,0.25,175.0,72.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.199999809265137,4.199999809265137,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.2,0.25,175.0,168.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.199999809265137,4.199999809265137,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,24.0,Dense/Amorphous,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,96.0,MFI,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,7.9999995,0.25,175.0,168.0,TON,C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.999999523162842,7.999999523162842,0.25,0.25
10.0,1.7179967,99.0,250.0,0.27272725,0.0,0.21818176,0.0,13.636364,0.0,190.0,0.0,MFI,OSDA-free,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.29999997656453736,0.29999997656453736,0.0,0.0,0.23999993535605335,0.23999993535605335,0.0,0.0,15.000000401789492,15.000000401789492,0.0,0.0
13.333333,1.7179967,99.0,250.0,0.2790698,0.0,0.2232559,0.0,13.953486,0.0,190.0,0.0,MFI,OSDA-free,0.07500000298023224,0.07500000298023224,1.0,0.0,0.0,0.0,0.0,0.3000000477703506,0.3000000477703506,0.0,0.0,0.24000009588377447,0.24000009588377447,0.0,0.0,14.999997967342992,14.999997967342992,0.0,0.0
20.0,1.7179967,99.0,250.0,0.2857143,0.0,0.22857146,0.0,14.285714,0.0,190.0,0.0,MFI,OSDA-free,0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.3000000136239188,0.3000000136239188,0.0,0.0,0.24000003280384202,0.24000003280384202,0.0,0.0,14.999999867592539,14.999999867592539,0.0,0.0
40.0,1.7179967,99.0,250.0,0.29268286,0.0,0.23414637,0.0,14.634147,0.0,190.0,0.0,MFI,OSDA-free,0.02500000037252903,0.02500000037252903,1.0,0.0,0.0,0.0,0.0,0.29999992783840107,0.29999992783840107,0.0,0.0,0.24000003085812419,0.24000003085812419,0.0,0.0,15.000000363079513,15.000000363079513,0.0,0.0
149.25317,1.7179967,99.0,250.0,0.0,0.0,0.11622136,0.0,1.9866892,0.116221316,180.0,333.69955,MFI,CCC[N+](CCC)(CCC)CCC,0.00670002494007349,0.00670002494007349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170000468786015,0.1170000468786015,0.0,0.0,2.000000077192809,2.000000077192809,0.11700000187560344,0.11700000187560344
149.25317,1.7179967,99.0,250.0,0.0,0.0,0.11622136,0.0,5.9600673,0.116221316,180.0,255.49641,MFI,CCC[N+](CCC)(CCC)CCC,0.00670002494007349,0.00670002494007349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170000468786015,0.1170000468786015,0.0,0.0,5.999999871554444,5.999999871554444,0.11700000187560344,0.11700000187560344
149.25317,1.7179967,99.0,250.0,0.0,0.0,0.11622136,0.0,9.933445,0.116221316,180.0,198.7107,MFI,CCC[N+](CCC)(CCC)CCC,0.00670002494007349,0.00670002494007349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170000468786015,0.1170000468786015,0.0,0.0,9.999999305892093,9.999999305892093,0.11700000187560344,0.11700000187560344
149.25317,1.7179967,99.0,250.0,0.0,0.0,0.11622136,0.0,17.880203,0.116221316,180.0,745.25824,MFI,CCC[N+](CCC)(CCC)CCC,0.00670002494007349,0.00670002494007349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170000468786015,0.1170000468786015,0.0,0.0,18.000001054759267,18.000001054759267,0.11700000187560344,0.11700000187560344
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,6.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,8.999997,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,12.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,14.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,16.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,18.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,29.999996,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,36.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,60.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,15.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,18.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,20.99999,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,24.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,26.999994,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,29.999996,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,60.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,72.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,96.0,Dense/Amorphous,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,108.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
21.73912,1.7179967,99.0,250.0,0.09177819,0.0,0.6080306,0.0,14.913958,0.60803056,140.0,120.0,BEA,CC[N+](CC)(CC)CC,0.04600002244114876,0.04600002244114876,1.0,0.0,0.0,0.0,0.0,0.0959999876948886,0.0959999876948886,0.0,0.0,0.6360000392749028,0.6360000392749028,0.0,0.0,15.599999979919495,15.599999979919495,0.635999976928443,0.635999976928443
50.0,1.7179967,99.0,250.0,0.09803922,0.0,0.34313726,0.0,78.431366,0.24509804,170.0,0.75000006,Dense/Amorphous,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.10000000159530079,0.10000000159530079,0.0,0.0,0.35000000938334885,0.35000000938334885,0.0,0.0,79.99999325107126,79.99999325107126,0.25000000018845586,0.25000000018845586
50.0,1.7179967,99.0,250.0,0.09803922,0.0,0.34313726,0.0,78.431366,0.24509804,170.0,0.8666999,Dense/Amorphous,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.10000000159530079,0.10000000159530079,0.0,0.0,0.35000000938334885,0.35000000938334885,0.0,0.0,79.99999325107126,79.99999325107126,0.25000000018845586,0.25000000018845586
50.0,1.7179967,99.0,250.0,0.09803922,0.0,0.34313726,0.0,78.431366,0.24509804,170.0,1.0,MFI,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.10000000159530079,0.10000000159530079,0.0,0.0,0.35000000938334885,0.35000000938334885,0.0,0.0,79.99999325107126,79.99999325107126,0.25000000018845586,0.25000000018845586
50.0,1.7179967,99.0,250.0,0.09803922,0.0,0.34313726,0.0,78.431366,0.24509804,170.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.10000000159530079,0.10000000159530079,0.0,0.0,0.35000000938334885,0.35000000938334885,0.0,0.0,79.99999325107126,79.99999325107126,0.25000000018845586,0.25000000018845586
1.5,1.7179967,99.0,250.0,0.96,0.0,0.19199999,0.0,36.0,0.192,0.0,0.0,Dense/Amorphous,C[N+](C)(C)C,0.6666666865348816,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,1.599999983310699,1.599999983310699,0.0,0.0,0.31999998176097844,0.31999998176097844,0.0,0.0,60.00000071525574,60.00000071525574,0.3200000065962474,0.3200000065962474
1.5,1.7179967,99.0,250.0,0.96,0.0,0.19199999,0.0,36.0,0.192,100.0,0.0,Dense/Amorphous,C[N+](C)(C)C,0.6666666865348816,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,1.599999983310699,1.599999983310699,0.0,0.0,0.31999998176097844,0.31999998176097844,0.0,0.0,60.00000071525574,60.00000071525574,0.3200000065962474,0.3200000065962474
