Code,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,zeo_num_atoms,zeo_a,zeo_b,zeo_c,zeo_alpha,zeo_beta,zeo_gamma,zeo_volume,zeo_largest_free_sphere,zeo_largest_free_sphere_a,zeo_largest_free_sphere_b,zeo_largest_free_sphere_c,zeo_largest_included_sphere,zeo_largest_included_sphere_a,zeo_largest_included_sphere_b,zeo_largest_included_sphere_c,zeo_largest_included_sphere_fsp,zeo_num_atoms_per_vol,zeo_chan_num_channels,zeo_chan_0_dim,zeo_chan_1_dim,zeo_chan_2_dim,zeo_chan_3_dim,zeo_chan_4_dim,zeo_chan_5_dim,zeo_chan_0_di,zeo_chan_0_df,zeo_chan_0_dif,zeo_chan_1_di,zeo_chan_1_df,zeo_chan_1_dif,zeo_chan_2_di,zeo_chan_2_df,zeo_chan_2_dif,zeo_chan_3_di,zeo_chan_3_df,zeo_chan_3_dif,zeo_chan_4_di,zeo_chan_4_df,zeo_chan_4_dif,zeo_chan_5_di,zeo_chan_5_df,zeo_chan_5_dif,zeo_density,zeo_asa_a2,zeo_asa_m2_cm3,zeo_asa_m2_g,zeo_nasa_a2,zeo_nasa_m2_cm3,zeo_nasa_m2_g,zeo_sa_num_channels,zeo_chan_0_sa_a2,zeo_chan_1_sa_a2,zeo_chan_2_sa_a2,zeo_chan_3_sa_a2,zeo_chan_4_sa_a2,zeo_chan_5_sa_a2,zeo_sa_num_pockets,zeo_poc_0_sa_a2,zeo_poc_1_sa_a2,zeo_poc_2_sa_a2,zeo_poc_3_sa_a2,zeo_poc_4_sa_a2,zeo_poc_5_sa_a2,zeo_poc_6_sa_a2,zeo_poc_7_sa_a2,zeo_poc_8_sa_a2,zeo_poc_9_sa_a2,zeo_poc_10_sa_a2,zeo_poc_11_sa_a2,zeo_poc_12_sa_a2,zeo_poc_13_sa_a2,zeo_poc_14_sa_a2,zeo_poc_15_sa_a2,zeo_poc_16_sa_a2,zeo_poc_17_sa_a2,zeo_poc_18_sa_a2,zeo_poc_19_sa_a2,zeo_poc_20_sa_a2,zeo_poc_21_sa_a2,zeo_poc_22_sa_a2,zeo_poc_23_sa_a2,zeo_poc_24_sa_a2,zeo_av_a3,zeo_av_frac,zeo_av_cm3_g,zeo_nav_a3,zeo_nav_frac,zeo_nav_cm3_g,zeo_chan_0_vol_a3,zeo_chan_1_vol_a3,zeo_chan_2_vol_a3,zeo_chan_3_vol_a3,zeo_chan_4_vol_a3,zeo_chan_5_vol_a3,zeo_poc_0_vol_a3,zeo_poc_1_vol_a3,zeo_poc_2_vol_a3,zeo_poc_3_vol_a3,zeo_poc_4_vol_a3,zeo_poc_5_vol_a3,zeo_poc_6_vol_a3,zeo_poc_7_vol_a3,zeo_poc_8_vol_a3,zeo_poc_9_vol_a3,zeo_poc_10_vol_a3,zeo_poc_11_vol_a3,zeo_poc_12_vol_a3,zeo_poc_13_vol_a3,zeo_poc_14_vol_a3,zeo_poc_15_vol_a3,zeo_poc_16_vol_a3,zeo_poc_17_vol_a3,zeo_poc_18_vol_a3,zeo_poc_19_vol_a3,zeo_poc_20_vol_a3,zeo_poc_21_vol_a3,zeo_poc_22_vol_a3,zeo_poc_23_vol_a3,zeo_poc_24_vol_a3,zeo_poav_a3,zeo_poav_frac,zeo_poav_cm3_g,zeo_ponav_a3,zeo_ponav_frac,zeo_ponav_cm3_g,zeo_probe_rad,zeo_N_points,zeo_probe_ctr_A_fract,zeo_probe_ctr_NA_fract,zeo_A_fract,zeo_NA_fract,zeo_narrow_fract,zeo_ovlpvfract,zeo_deriv_mean,zeo_deriv_variance,zeo_deriv_skewness,zeo_deriv_kurtosis,zeo_cum_mean,zeo_cum_variance,zeo_cum_skewness,zeo_cum_kurtosis,zeo_num_si
SVR,3.565321,-0.99919444,6.122738,2.3552794,-1.5624399,3.90646,-7.7742,2.3149362,-2.8118312,5.24357,1.2368745,4.937274,2.9640012,-2.080054,5.4439683,-0.45949048,4.817749,-3.002326,-1.4802432,0.7676165,2.4127657,-2.0006464,0.3703498,-0.03168239,-0.30344516,7.6638746,-1.3987062,2.5964284,-0.677774,-2.1791792,-1.1516289,-1.0257,5.7760577,-0.20345584,2.3519194,-0.43535578,6.1028476,4.122951,-0.10249326,-2.820177,-0.60379016,-0.16024584,5.4260435,-1.5558819,-2.2120469,2.2567916,-2.4781542,5.6269846,1.7892166,2.997382,-0.12923075,2.413083,1.7215996,4.2791753,11.964576,-0.49550766,5.555525,1.0264653,7.405586,-5.5299125,-0.47486272,-5.438079,1.3444407,-0.74992657,0.24201668110726685,-0.7174803249785466,0.9916979,-3.2040572,284,20.407999999999983,13.304,20.166,90.0,102.333,90.0,5348.877511482463,4.57213,4.57213,4.57213,4.2516,5.34096,5.34096,5.34096,5.23427,5.34096,0.0530952521141745,1,3,0,0,0,0,0,5.34096,4.57213,5.34096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7558,877.218,1640.0,934.051,0.0,0.0,0.0,1,877.218,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.163,0.12716,0.072423,0.0,0.0,0.0,680.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.55,0.3054,0.173938,0.0,0.0,0.0,1,50000,0.12716,0.0,0.3054,0.0,0.10738,0.58722,0.0332226282757475,0.0611414884487769,9.12408695667884,94.00560221576748,0.1738276245847176,0.140537057332152,1.7139698935993624,0.9675983661368136,94.66666666666669
SSO,-1.1421468,-4.5282226,2.2750022,2.0157137,-4.1504865,2.9075768,-4.9403634,0.09454653,-0.26212516,2.9958494,-1.560805,2.8088887,0.26003483,-2.538339,-0.11495474,0.9716976,-0.56911075,0.42498803,1.9934841,0.8237283,-0.0061129173,-3.0358512,3.7131915,1.2410322,-0.5045131,1.228132,-1.2738993,-3.8761325,3.4149427,0.3830341,0.9443472,-0.6940832,-1.0861025,0.29442936,0.14631234,-1.3031123,0.7612932,1.2880899,-0.38207453,-4.956321,1.4311244,0.7981623,1.0851331,-2.9964051,-1.1857059,-4.721056,1.372272,1.2791708,2.9625235,1.9929851,2.5510159,2.1758559,1.9396133,0.01929158,5.7947006,3.948788,-1.1135254,5.863442,0.68184924,1.2749114,-1.9940572,-1.890751,-0.32893658,-0.9056215,-0.2732879867346887,-0.8790598344859561,2.059775,-2.5856361,244,19.90202999999996,10.15609,24.68916,90.0,105.88000000000004,90.0,4799.894117190112,4.49282,1.24915,4.49282,1.09493,6.22301,6.21796,5.97588,5.93319,5.97588,0.0508344546864377,2,1,1,0,0,0,0,6.22118,4.49282,6.22118,6.22301,4.49282,6.22301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68504,798.729,1664.06,987.547,8.42125,17.5447,10.412,2,400.115,398.614,0.0,0.0,0.0,0.0,4,2.18997,1.92902,2.51236,1.7899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.456,0.15364,0.0911788,0.479989,0.0001,5.93458e-05,370.072,367.384,0.0,0.0,0.0,0.0,0.0,0.191996,0.191996,0.0959979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.93,0.32916,0.195343,19.3916,0.00404,0.00239757,1,50000,0.15364,0.0001,0.32916,0.00404,0.10426,0.56254,0.0332225775747508,0.0552071746816257,9.73239993842246,102.1371864152692,0.198956707641196,0.1526359734230706,1.4877644094601965,0.2684380314255268,81.33333333333333
WEN,-4.0377736,2.7478335,-4.6286325,2.1736045,7.6919436,4.256856,4.125232,-0.52857816,3.3494575,-7.9869018,2.100398,-1.388725,9.88656,8.105261,-2.2216806,2.399557,5.173333,1.5555769,-12.026646,0.9457146,2.0683014,-4.153363,-1.3200787,0.9610038,-0.8949807,3.703274,2.4808576,-2.437348,2.3544586,1.0092341,3.6762104,-0.14782336,-3.2639067,-1.8822012,-1.8932426,3.6959767,-7.8201375,-2.1141083,-0.22683854,-1.4840121,0.59491104,1.2772276,5.3763013,3.2003863,-0.7330092,-4.5836706,1.6801056,4.368061,3.949789,-6.269634,3.4161174,-1.8818564,-0.39254275,2.0815463,0.42533615,5.624064,2.2539465,4.1715636,2.066853,1.725322,0.26936123,-4.8677416,-0.749034,-0.68698835,2.1141247731744763,-0.9353095315641509,0.103121065,-2.0045233,59,13.587,13.587000000000028,7.557,90.0,90.0,119.99999999999994,1208.1676552183303,3.6425,3.62371,3.6425,2.73611,4.97345,4.97092,4.97345,4.97345,4.97345,0.0488342820180349,1,3,0,0,0,0,0,4.97345,3.64249,4.97345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62963,261.735,2166.38,1329.37,9.24253,76.5004,46.9433,1,261.735,0.0,0.0,0.0,0.0,0.0,2,2.60309,6.63943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.268,0.12686,0.0778458,1.47396,0.00122,0.000748635,153.268,0.0,0.0,0.0,0.0,0.0,0.14498,1.32898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.894,0.37486,0.230027,29.0444,0.02404,0.0147518,1,50000,0.12686,0.00122,0.37486,0.02404,0.05174,0.54936,0.0332225761461794,0.081462892488511,10.959326957569742,124.01030879480598,0.1589755714285714,0.1282651752626059,1.831108259803852,1.3981051060725456,19.666666666666668
SFV,2.8792477,-9.099769,-7.7523546,7.1160574,3.3987486,-10.978895,-4.898572,-2.1335783,6.50312,-11.70067,-3.966811,-3.5263996,14.889425,-9.344241,-20.904915,11.87626,-8.646495,-5.638809,-6.9252195,0.91146445,7.0923967,15.5905695,-5.884212,-1.3401752,-7.822325,-9.43785,6.2124643,-5.843255,13.328924,15.646929,-8.207864,1.5236655,-4.3259454,5.9988437,-19.12031,9.089539,20.826159,-4.2280602,1.8499091,-1.6051451,-8.59476,7.715366,4.972244,-29.08487,-6.6205173,3.0905607,-5.545587,-19.561098,4.5098634,0.33745947,13.293652,8.907077,-4.3632855,6.385057,-6.3185363,-2.764624,20.156641,-13.868308,19.657322,-3.1694448,-15.514125,2.2634118,-7.227531,8.209343,0.02353063364171839,-4.382763822892264,5.0396385,-2.6421723,2352,20.1528,20.1528,109.7563,90.0,90.0,90.0,44575.91307813139,5.05708,5.05346,5.05708,4.42869,7.06716,6.89725,6.89725,7.06716,6.89725,0.0527639219835493,1,3,0,0,0,0,0,7.06717,5.05708,6.89726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75478,7153.14,1604.71,914.477,7.04162,1.57969,0.90022,1,7153.14,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.53919,0.940319,0.280366,0.840037,1.00176,0.0399007,0.0399007,0.899358,0.0798015,1.08156,0.438908,0.199504,0.661014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6270.94,0.14068,0.0801694,0.0,0.0,0.0,6270.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12924.3,0.28994,0.165228,0.0,0.0,0.0,1,50000,0.14068,0.0,0.28994,0.0,0.12762,0.58244,0.0332225905747508,0.0160853456363365,4.191961898210013,18.063692622619488,0.2020726182724252,0.1496220964866943,1.4709406334161503,0.2551201039308415,784.0
LIT,-8.438663,-2.7589352,-3.5628047,3.2580488,5.8741617,-6.1156406,21.218529,-1.6939465,-13.659335,-3.1700075,9.861748,-14.003948,31.497366,8.508669,-11.012826,-8.705571,-4.176342,6.573717,-6.3472934,2.162731,-3.9244637,2.0775428,-0.043307453,0.4044417,-4.0580516,14.46898,10.656652,-5.693955,11.977648,4.736681,-0.18849058,-1.9887501,5.0120664,-10.783826,-5.367521,-4.303136,-6.5434756,-3.3253512,1.1150763,-3.4217162,0.4311896,-3.2754405,-7.4256663,-10.253379,-9.161243,-2.3476841,-3.9103382,-3.1896894,-8.52095,-3.2159605,-4.211277,-6.0910726,-1.2099035,7.678629,8.169021,1.090466,-2.8710463,2.604568,9.909272,12.012992,8.752716,-2.4821682,-9.746137,-6.5753922,2.420235688521193,0.3839639940938573,0.13445765,0.6132923,76,14.844,8.594,9.784,90.0,90.0,90.0,1248.138383424,1.39007,1.11254,1.39007,1.11254,2.78689,2.76895,2.78689,2.78689,2.78689,0.0608906840854539,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00362,0.0,0.0,0.0,65.9858,528.673,263.86,0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.65463,13.3672,12.7203,3.81529,12.2792,12.8205,3.87355,3.45513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03801,0.00644,0.00321419,0.0,0.0,0.0,0.0,0.0,0.0,0.44933,2.07191,1.79732,0.349479,1.34799,1.42288,0.399404,0.199702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.28,0.14524,0.0724889,1,50000,0.0,0.00644,0.0,0.14524,0.17514,0.67962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33333333333333
IFT,-8.4160185,4.6125536,-3.1778228,-4.117543,-3.6529844,-6.5818353,-6.227511,-2.4562714,-3.3784397,5.520249,5.5085635,-12.592912,2.0037558,2.5137856,0.054076336,2.1058784,13.398739,6.1403565,-2.8701532,1.3387828,2.4832842,1.8731834,1.506487,-4.5039406,-0.43294543,-5.1661487,1.151391,-0.5610174,9.434143,-3.0720108,3.1062148,-3.8667412,7.706112,1.6589985,10.622303,0.275765,5.219812,-4.197205,3.5259,0.7143798,4.2492642,1.6173091,0.08110663,-8.390589,1.43774,-5.675129,0.6402718,-1.0320547,-1.1571617,2.8498049,1.506496,6.6449475,-5.3497114,-4.1697545,4.436292,-8.085659,-8.310288,1.7113934,-4.8982167,-2.0377104,7.063585,-1.2791991,-6.7544174,-0.6601976,-4.337916109786726,1.4790898351350212,1.5996549,-5.842384,460,18.88902,22.80229,29.08152,90.0,90.0,90.0,12525.786160392685,7.32849,6.31106,6.31106,7.32849,10.03607,10.03607,10.03607,10.03607,10.03607,0.0367242418248004,1,3,0,0,0,0,0,10.0361,7.32849,10.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21921,2492.94,1990.25,1632.4,0.0,0.0,0.0,1,2492.94,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4549.12,0.36318,0.297881,0.0,0.0,0.0,4549.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6861.12,0.54776,0.449274,0.0,0.0,0.0,1,50000,0.36318,0.0,0.54776,0.0,0.05208,0.40016,0.0332226116046511,0.0703917097889185,11.388857373531811,133.9353036052327,0.3238405857142856,0.208472437926343,0.722282088260632,-1.447066888116176,153.33333333333334
PON,-7.486415,-0.9020501,-0.914176,-0.8918964,1.0998492,0.26711065,3.4119234,3.0305066,2.8953469,2.642642,-5.1715245,-8.09649,5.984553,8.3151455,-4.0506644,-4.288238,0.99644744,1.7072862,-8.108478,2.3832476,2.5626698,0.049477458,-0.83418864,1.9455005,0.5806696,3.5773313,-0.06329733,5.6207204,4.5690517,-2.5771086,-2.7004936,-0.00095235184,-6.710238,-0.76913524,0.48716778,-3.0092747,-1.637591,5.1583543,-1.8061013,2.1112976,-5.7518206,3.569539,1.6500912,-2.8199642,-1.4652733,-1.5965141,3.786572,-6.4964857,-2.6705832,-4.485139,-0.007583216,-0.105704874,0.6500455,5.363439,-4.193562,-1.6860375,-3.2647188,6.82385,2.9830098,-2.7316043,-3.7476783,-0.26292554,-5.052437,8.421019,-0.6616004027407856,-1.7369163776277625,2.514294,-3.654981,72,8.89876200047647,9.142606000265353,16.038561000778532,89.99944918057923,89.9990176750284,89.99932677672147,1304.8632385015164,3.7829,3.7829,1.40761,1.62536,4.4619,4.4619,4.46168,4.46168,4.4619,0.0551781963623127,2,1,1,0,0,0,0,4.46187,3.78494,4.46187,4.46161,3.77705,4.46161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83508,235.467,1804.53,983.357,0.0,0.0,0.0,2,116.457,119.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.627,0.08708,0.0474531,0.0,0.0,0.0,57.414,56.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.803,0.30946,0.168636,0.0,0.0,0.0,1,50000,0.08708,0.0,0.30946,0.0,0.0863,0.60424,0.0332225904983388,0.1145207130172894,11.818230189609269,139.9773783159794,0.1475047940199335,0.1240212351774002,1.973402896853229,1.905822892495605,24.0
OSI,-3.0107594,-7.061892,-0.30737203,2.0460844,-1.184055,-3.2712026,10.245732,0.063537925,-1.9219815,2.8945484,3.0122776,-2.3425393,-0.14201415,-4.606994,3.2405047,-3.6669776,-4.9233017,1.5192381,5.519612,0.61653256,-7.213243,0.01837039,7.848266,1.6812087,4.14494,2.9595895,1.7650535,-4.4505916,7.3415184,-0.10494904,-0.4070534,0.87796056,4.3723555,2.6493561,-4.738954,-11.129382,4.7418137,4.1349974,-0.14934735,-4.4540415,-2.203107,-2.291315,-1.3336489,-2.2230494,-0.7854842,0.6935066,0.306809,-3.125556,1.3938257,7.5892606,-7.7647567,-3.9021828,-2.6031008,1.2364213,-3.643266,0.66766506,-8.693201,1.000084,1.3614787,-3.212959,-3.4613366,1.3403263,-4.150647,-3.8893576,-1.5209241254203032,-1.0173454027108433,3.0640864,-3.4452455,96,18.210164980346224,18.21419863572892,5.042644007378074,90.15590700236,90.03174248275745,90.61727969517496,1672.458584737943,5.74452,1.21849,1.2333,5.74452,6.0572,5.91035,6.02136,6.0572,6.0572,0.0574005245188431,2,1,1,0,0,0,0,5.9529,5.63614,5.9529,6.0571,5.74439,6.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90898,173.356,1036.53,542.976,2.23093,13.3392,6.9876,2,84.3407,89.0151,0.0,0.0,0.0,0.0,6,0.582273,0.0603814,0.100282,1.14619,0.0603814,0.281426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.396,0.0971,0.0508647,0.0668983,4e-05,2.09535e-05,81.2146,81.1811,0.0,0.0,0.0,0.0,0.0668983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.319,0.22202,0.116303,6.0543,0.00362,0.0018963,1,50000,0.0971,4e-05,0.22202,0.00362,0.15074,0.62362,0.0332225989036544,0.1180422124281753,11.647022733564825,144.8968869150919,0.2007020863787375,0.159347011048742,1.4928356723470435,0.2368059395482289,32.0
SFG,-0.26861817,-1.1031097,-3.6697507,3.658712,1.5266784,-1.7756743,4.105884,0.08165184,-4.609985,-7.181203,2.3921697,0.26308283,4.299281,-6.078098,2.7440581,-5.1921506,2.0213087,1.4232651,-1.97904,0.6462035,1.2511939,-6.064106,3.115508,1.312379,2.7075071,5.1754413,-1.6134074,-2.9561315,5.2034044,0.845756,4.498412,-0.7322182,3.3996375,-1.9366596,-1.416107,-1.1134412,-2.1422262,-0.4819544,-0.3735475,2.239714,0.738802,-2.9395628,-0.19044307,-3.1952374,-0.9179318,1.7884772,0.15205674,4.91144,4.420951,4.8611035,-4.7445064,-0.6703088,-0.9632313,-0.11613804,2.4291763,-0.6306,-0.6873894,1.3348159,7.53964,-1.7139361,-1.2294704,-2.7625947,-2.9373355,-2.9503403,0.1973569345399579,-0.0759632564185283,1.0481671,-3.1284027,222,25.22846717998248,12.490934832953696,12.882881000310023,89.99948444370057,90.00060510760932,90.2790176015789,4059.697299745161,4.92178,4.3485,2.00367,4.92178,6.18167,6.17801,4.45912,6.17801,6.17801,0.0546838800060131,1,3,0,0,0,0,0,6.18184,4.92184,6.18184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81864,553.602,1363.65,749.821,13.6634,33.6563,18.5063,1,553.602,0.0,0.0,0.0,0.0,0.0,4,3.42689,4.02646,2.84462,3.36545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.053,0.11948,0.0656976,1.78627,0.00044,0.000241939,485.053,0.0,0.0,0.0,0.0,0.0,0.487164,0.649552,0.243582,0.40597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.45,0.27156,0.149321,38.1612,0.0094,0.00516871,1,50000,0.11948,0.00044,0.27156,0.0094,0.12012,0.59892,0.0332225952159468,0.0794779712786462,11.258239840819616,130.39290253898653,0.2004783588039868,0.1560133463537774,1.4757326667370132,0.2025710224469032,74.0
FRA,0.5254733,-0.12426699,-2.7213533,-2.1002843,1.8863596,0.69821894,-2.3690574,0.2927513,0.48186263,-2.27938,2.1619394,-4.3586483,5.52265,-3.3253956,-5.280207,-0.4826226,-3.6353385,-0.5406393,-0.74289393,0.59863687,1.8070582,-1.3775868,0.86955714,0.9356787,-2.431425,0.9591792,2.567368,-0.8082465,5.909806,-0.92423606,1.3178674,-2.6047425,0.86611044,-0.5151925,-0.35131264,-1.02978,2.5233161,-2.8155403,-0.3402207,-2.8514714,2.7451859,-2.8024597,-0.18288803,-1.6868895,2.1699648,-0.99766445,2.3809469,-1.412851,-0.17682743,2.7615929,0.37138382,0.9417846,-0.13980058,4.3068204,-1.2998177,-2.5752604,-1.8434554,2.006204,4.256808,0.70105463,5.90772,-0.877844,-5.3494544,1.0462911,-1.0475671744900956,0.5049847079368307,1.3875412,-3.4019182,180,12.363955,12.36395464499648,25.399989,90.0,90.0,119.99999827431331,3362.6292530256496,1.64068,1.64068,1.63794,1.5676,5.58291,5.58291,5.58291,5.58291,5.58291,0.0535295408609314,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78025,0.0,0.0,0.0,574.001,1707.0,958.857,0,0.0,0.0,0.0,0.0,0.0,0.0,10,60.1566,55.9236,57.0729,58.5772,58.0842,92.3991,19.7446,97.4634,18.6133,55.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.535,0.09562,0.0537117,0.0,0.0,0.0,0.0,0.0,0.0,29.7929,33.7608,31.8777,32.8865,32.752,60.5946,5.31295,59.115,3.9679,31.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.51,0.33382,0.187513,1,50000,0.0,0.09562,0.0,0.33382,0.08196,0.58422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
