,Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
188,SAF,-0.14621758,-0.06290889,-0.085107625,-0.6582931,-0.25382084,-0.024077851,-0.26853204,0.6379633,-0.4010893,-0.024570938,-0.004280646,0.21154831,-0.2037494,0.012606039,0.22804552,-0.20709382,-0.21091218,-0.20833296,0.58875406,-0.3333493,0.32792962,-0.4789149,-0.6989141,-0.6013576,-0.014670112,0.50926554,0.38236287,0.040637497,-0.58117545,-0.09721216,0.04148976,-0.0018405255,0.004038773,-0.33363453,-0.057006713,-0.47285482,0.057969846,0.28573418,0.2109153,-0.45725542,-0.11231394,0.13458218,0.44503933,0.47515884,0.09452038,0.020165384,-0.5709634,-0.1494631,0.27959952,0.29420936,-0.1287131,-0.40419704,0.27599692,0.4717448,0.050481074,0.27097777,-0.43325508,0.6495544,-0.23922075,0.14952587,-0.24223627,0.019187765,-0.13606165,0.0038153417
189,SAO,0.14772847,-0.022758864,-0.000605483,-0.7378454,-0.3339913,0.11838354,-0.45649138,0.39155674,-0.4242118,-0.13579115,0.13311104,0.13814785,-0.2294062,-0.07244766,0.15394843,-0.32924,-0.2895801,-0.055266168,0.46892226,-0.4424259,0.5535046,-0.49542138,-0.65050197,-0.6019237,-0.109366745,0.43045947,0.66115475,0.18497832,-0.6167572,-0.04829846,-0.26895994,-0.033586893,0.035807382,-0.13762586,-0.06565595,-0.21287902,0.16605733,0.3793337,-0.03622369,-0.32102826,0.1500463,0.21061496,0.18455143,0.5305877,0.1502653,0.029765956,-0.6076017,-0.2234867,-0.050775427,0.18304491,0.021559773,-0.66187066,0.32492143,0.6636649,-0.029075133,0.29385963,-0.48450497,0.408511,-0.3999882,0.32522082,-0.09964641,-0.06581279,-0.28391033,-0.053085312
190,SAS,-0.05076698,0.003492962,-0.10133864,-0.4187285,-0.31567764,0.036173284,-0.29137146,0.16005412,-0.22832614,-0.062184814,-0.004913015,0.06638863,-0.025888165,-0.024124788,0.09108826,-0.055970404,-0.08885618,-0.27206174,0.4718938,-0.3179796,0.21950744,-0.29448065,-0.30744788,-0.48503295,0.07929314,0.46294114,0.09651447,-0.01956306,-0.26505616,-0.17470418,-0.15289234,0.030114207,-0.13974804,-0.2468128,0.030340191,-0.29033706,0.16893578,0.19414051,0.12032065,-0.11391844,-0.008344396,-0.011024827,0.14299357,0.39388862,-0.0037827026,-0.03544074,-0.37787768,-0.13156207,0.14685388,0.25368208,-0.08735343,-0.19495349,0.17169248,0.41169065,-0.08516123,0.09970273,-0.20952024,0.3353392,-0.004012216,0.05458783,-0.15034153,0.05817451,-0.106356695,0.019557873
191,SAT,-0.3546065,-0.08478813,-0.53304076,-2.6890981,-1.6633029,0.27311948,-1.6873308,1.4328319,-1.3387569,-0.40901446,-0.14555702,0.45803848,-0.45471844,-0.09628602,0.5886974,-0.34866297,-0.6141528,-1.5292629,2.9219606,-1.8914242,1.3867682,-1.9527812,-2.0355637,-3.1432283,0.44400996,2.6075685,0.8624405,-0.11831904,-1.8883386,-1.0120407,-0.74031526,0.15052392,-0.82981753,-1.4610791,0.005713847,-1.9180276,0.8644645,1.3057863,0.92817205,-0.9954498,-0.12090524,-0.032250825,1.2242298,2.5266094,-0.0052060657,-0.02644267,-2.4319246,-0.8382258,1.1135479,1.553484,-0.6267444,-1.3613379,1.2019292,2.4577353,-0.33134103,0.74600875,-1.3137085,2.3443193,-0.32397795,0.35545763,-0.9739611,0.24574926,-0.74448234,0.2031214
192,SAV,0.03300188,-0.006876653,-0.11433327,-1.0571012,-0.7372656,0.0689347,-0.6663392,0.36702603,-0.5858301,-0.18412356,0.18806958,0.17897794,-0.21388055,-0.073777586,0.26885802,-0.30310965,-0.29823714,-0.44940585,0.94683534,-0.7576151,0.6152521,-0.7046308,-0.89479077,-1.0396895,-7.467526e-05,0.93669605,0.4449505,0.058751877,-0.8026508,-0.23988095,-0.47037104,0.037013486,-0.26807734,-0.35452002,0.11597634,-0.58740807,0.3783454,0.456589,0.08458151,-0.26552483,0.097545,0.043143,0.28570515,0.8303679,0.12930033,-0.04267461,-0.96846,-0.32234725,0.14116165,0.47517407,-0.085662454,-0.66269386,0.5002638,1.0085144,-0.098607,0.26529047,-0.62392545,0.6840764,-0.2623266,0.23670647,-0.2469403,0.0036914062,-0.2924472,-0.08414943
193,SBE,0.0121346,-0.08479562,-0.12410071,-1.2691543,-0.6846702,0.07814583,-0.6729953,0.7743479,-0.67327857,-0.2272424,0.09694176,0.2487777,-0.31639925,-0.03399333,0.31153643,-0.33823228,-0.39691824,-0.34159634,1.0279521,-0.7700433,0.7265056,-0.8639159,-1.0905032,-1.1587355,-0.03448924,0.92487633,0.65477973,0.110523984,-0.9870621,-0.2276255,-0.35652268,-0.023479344,-0.19733863,-0.43418232,-0.0152113475,-0.6743075,0.28072232,0.5208958,0.18678921,-0.5506103,0.012118615,0.08756482,0.51933116,0.9116956,0.1882711,0.04532335,-1.0036783,-0.33741117,0.32136282,0.51436925,-0.117021,-0.80062693,0.57127714,1.0017463,-0.03685089,0.4063126,-0.7218315,0.89772916,-0.4670884,0.3453397,-0.3434016,0.030152047,-0.41701704,-0.04695979
194,SBN,-0.004560338,-0.052707165,-0.10586543,-0.31204203,-0.17995964,0.056622796,-0.3134868,0.1321732,-0.016953344,-0.038629595,-0.045544643,-0.008303935,-0.036000505,-0.07018317,-0.0752199,-0.04194933,-0.047522396,-0.28162977,0.42256406,-0.20181158,0.2677722,-0.2747963,-0.1020949,-0.42279634,0.19161463,0.3970796,0.08599917,-0.05676116,-0.1894453,-0.11339703,-0.18234614,-0.006564153,-0.16932076,-0.23471318,-0.06356245,-0.18317936,0.15744624,0.13090378,0.077486314,-0.05222724,0.0370297,0.07725164,0.15202887,0.40711558,-0.07291754,-0.09753865,-0.29367623,-0.24762021,0.16124254,0.25829294,-0.07502843,-0.1875044,0.16677015,0.31987983,0.03982892,0.052882727,-0.1304674,0.20952815,-0.08738711,-0.018546911,-0.0693202,0.0067877257,-0.14364254,0.06708374
195,SBS,0.044726428,-0.14223361,-0.122196406,-2.135846,-0.9266779,0.035025865,-0.9888705,1.3198589,-1.0147501,-0.1261948,0.25538814,0.4317257,-0.37656966,-0.34593663,0.57098114,-0.8279109,-0.64228135,-0.52729857,1.7141405,-1.2308635,1.3893459,-1.5166739,-1.8876892,-1.8600231,-0.29966375,1.5512776,1.1952051,0.18810335,-1.6838003,-0.31666932,-0.4257783,-0.03339763,-0.217636,-0.7569372,-0.24717575,-0.9888609,0.2835546,1.0068345,0.2762978,-0.95841646,0.20148914,0.5502652,0.8542441,1.3575064,0.4329079,0.13631526,-1.8113874,-0.6896951,0.44183865,0.8145945,-0.11846445,-1.4049157,0.8963324,1.589496,0.010827744,0.87656796,-1.3718492,1.7031904,-0.86141133,0.7004248,-0.5550657,-0.12029328,-0.45667988,-0.074897535
196,SBT,0.0010311388,-0.07760241,-0.08385033,-1.1121925,-0.47492793,0.0032863468,-0.509758,0.69240427,-0.5030801,-0.049013168,0.11122057,0.21785109,-0.17212132,-0.19181764,0.2899969,-0.41160288,-0.31306332,-0.31386974,0.92544734,-0.6363376,0.7163743,-0.8022086,-0.9565713,-0.98337334,-0.1305394,0.8359617,0.5767534,0.06935271,-0.850899,-0.18068257,-0.20669758,-0.012419637,-0.13630486,-0.4295906,-0.14309454,-0.53105676,0.14249495,0.5255419,0.16832525,-0.4944722,0.097469255,0.28821993,0.46300927,0.7075903,0.20208971,0.06318126,-0.938835,-0.36928868,0.26983058,0.4502624,-0.07615898,-0.69428694,0.45604983,0.814373,0.006349926,0.45729047,-0.69903463,0.9132654,-0.41714114,0.3461982,-0.30524248,-0.05215302,-0.21784495,-0.019961927
197,SEW,0.26031715,-0.11901101,0.2913801,-1.4830166,-0.34193316,0.035119638,-0.6829436,1.090221,-0.8512185,-0.110592745,0.5653627,0.37534773,-1.0229957,-0.2101766,0.46254653,-1.0153977,-0.67394084,0.078691855,0.79425204,-0.7151443,1.2281113,-1.0663817,-1.7519851,-1.0849906,-0.4961708,0.54663163,1.821067,0.3748975,-1.7291523,0.3315324,-0.3431689,-0.04730045,0.2958345,0.026872475,-0.19738598,-0.46242246,0.121497735,0.843892,-0.19364347,-0.8253859,0.31589526,0.79503894,0.65573096,0.9419028,0.5116449,0.17882854,-1.5866214,-0.5443124,-0.31934425,0.17883885,0.06474298,-1.699828,0.8686733,1.3245667,0.41599077,0.7120865,-1.2446306,1.0248808,-1.3027455,0.62720615,-0.043213103,-0.5529876,-0.44682026,-0.2686302
198,SFE,0.044011716,0.04173159,0.023644697,-0.4117209,-0.32381737,0.053657707,-0.18597126,0.13577284,-0.39231083,-0.09090774,0.13284148,0.12567016,-0.053264,-0.011345922,0.22037883,-0.18796457,-0.18083818,-0.013015017,0.23853707,-0.32941014,0.22379398,-0.21746874,-0.4890523,-0.31819415,-0.18906601,0.2829892,0.28776404,0.13830781,-0.3584219,-0.08316461,-0.1397437,0.014848174,0.025226483,-0.051641196,0.09475365,-0.17615752,0.109540656,0.21051604,-0.006642348,-0.15518469,0.04937542,0.016902424,0.0124736335,0.22669889,0.17486241,0.067343555,-0.37400454,-0.016926948,-0.08185315,0.06364797,0.037991982,-0.33724177,0.1639595,0.39238927,-0.15124053,0.15262368,-0.3191124,0.25754252,-0.10839489,0.20461361,-0.10212167,0.0033792364,-0.09370745,-0.10288148
199,SFF,0.06505805,-0.18432829,-0.04945496,-0.7790576,-0.04628667,0.03640753,-0.44158944,0.9170456,-0.32222953,-0.06457698,0.058647122,0.21845719,-0.46673152,-0.0010772494,0.04915223,-0.4175747,-0.3321002,-0.016448352,0.44920215,-0.18295152,0.657987,-0.6264133,-0.7678789,-0.50786763,0.017589713,0.3739456,0.9163947,0.20634711,-0.79574394,0.19298328,-0.049415726,-0.14005831,0.19080031,-0.20851935,-0.23477717,-0.2793568,0.026110342,0.30128825,-0.044723127,-0.6230842,0.04371171,0.46037918,0.5507882,0.55580324,0.09771438,-0.07430432,-0.6021215,-0.34693667,0.11169621,0.2200017,0.021630114,-0.8428903,0.3759681,0.5429319,0.3226401,0.37007815,-0.56760085,0.47506875,-0.74837345,0.27942425,-0.05867606,-0.15299635,-0.34006813,-0.036350273
200,SFG,-0.103909835,0.06294198,-0.21212229,-1.4842945,-1.1053773,0.25493157,-0.9442327,0.73209995,-1.102329,-0.41360125,0.045020208,0.32854053,-0.37218255,0.1476622,0.47377905,-0.21025805,-0.49420428,-0.52746993,1.3475683,-1.1087892,0.6919504,-0.93090713,-1.3418907,-1.5829916,0.059681106,1.2501007,0.7368528,0.16942503,-1.1167657,-0.51502484,-0.5025993,0.06934433,-0.22432084,-0.5844659,0.19430622,-0.9679012,0.5328505,0.6994465,0.3537045,-0.6108839,-0.12543769,-0.20777741,0.48997012,1.3264116,0.15961474,0.07167047,-1.2281275,-0.18590368,0.35063183,0.6393153,-0.27875054,-0.89361364,0.6489896,1.4576533,-0.35509816,0.37689203,-0.7832373,1.0712487,-0.21532966,0.38134307,-0.49157098,0.2273879,-0.585965,-0.02679919
201,SFH,0.076821595,0.080985904,0.029522609,-0.7120167,-0.59265643,0.0852824,-0.36692816,0.2016525,-0.6761454,-0.2077067,0.24935158,0.20028183,-0.2059023,0.044521704,0.36403504,-0.2672491,-0.3016052,-0.057874765,0.42434043,-0.56628275,0.35236597,-0.3732483,-0.82890713,-0.5731332,-0.25033367,0.4700579,0.4909118,0.20798513,-0.6278459,-0.11969714,-0.31405562,0.0362901,0.00032617326,-0.046077486,0.21635786,-0.33902547,0.23987812,0.34254566,-0.03780953,-0.23022985,0.060524087,-0.05819926,0.045297734,0.42955244,0.25207725,0.0923688,-0.64280826,-0.0074554756,-0.14193614,0.12567884,0.027931625,-0.5687737,0.31891397,0.72815746,-0.2197167,0.20834707,-0.5031022,0.39127824,-0.19038877,0.31164956,-0.14874019,0.009078332,-0.21301627,-0.18499228
202,SFN,0.04076704,0.040786184,0.019669913,-0.30349544,-0.27068245,0.045174222,-0.16149321,0.07192212,-0.3041861,-0.109382346,0.11376676,0.08424983,-0.10589194,0.03667299,0.16116658,-0.103775695,-0.13607638,-0.010153602,0.16980815,-0.2521135,0.13813174,-0.14829098,-0.3583041,-0.24701177,-0.108990796,0.18368974,0.21430703,0.094472095,-0.2728016,-0.053466205,-0.15258412,0.017287185,-0.0022144408,0.0003014806,0.11059399,-0.14522675,0.11347751,0.14190999,-0.021334292,-0.092018254,0.019631641,-0.05643293,0.009757543,0.18795812,0.11205795,0.04672992,-0.26787102,0.013907992,-0.07006502,0.045242462,0.007412393,-0.24269341,0.14398748,0.32008135,-0.10106656,0.077446155,-0.20729502,0.14996561,-0.08152898,0.13581371,-0.060151733,0.010570542,-0.11035666,-0.08474472
203,SFO,0.003481877,0.0024729178,-0.026156552,-0.3103728,-0.20109366,0.03582581,-0.16798061,0.14522953,-0.1948441,-0.067779176,0.020261526,0.057597943,-0.054169804,-0.007443966,0.09663777,-0.06665318,-0.09730362,-0.083614156,0.2596368,-0.22422236,0.16039763,-0.1976767,-0.26317638,-0.30586594,-0.022190396,0.23112607,0.14549349,0.028991845,-0.2243138,-0.09364573,-0.099162266,0.009369861,-0.052734416,-0.10679831,0.012226809,-0.1654206,0.08327173,0.14720698,0.062374126,-0.11780055,0.003455437,-0.012986659,0.09252521,0.23229676,0.050399624,0.030847726,-0.24665566,-0.056418743,0.066323206,0.12076158,-0.03904181,-0.17678094,0.13094002,0.26580685,-0.061551634,0.09720003,-0.1664853,0.22756134,-0.06586642,0.09581356,-0.09879852,0.02735393,-0.10160272,-0.0055365963
204,SFS,-0.004333985,-0.029317498,-0.02528541,-1.1407094,-0.53343594,0.05219573,-0.5469861,0.7734123,-0.7501112,-0.1732208,0.15853916,0.28928003,-0.44176498,-0.006220522,0.3945978,-0.40107995,-0.4054972,-0.1928241,0.8364121,-0.6715598,0.6534757,-0.76989084,-1.162924,-0.98895967,-0.15987985,0.70280623,0.84888154,0.16861953,-1.0062337,-0.11148557,-0.2165809,0.009369991,0.014028883,-0.29303622,-0.018671652,-0.5908516,0.19362296,0.5693548,0.13754119,-0.5995365,0.012949499,0.17551385,0.48828998,0.7789847,0.22549249,0.109362654,-0.9927436,-0.2199898,0.1304398,0.34369424,-0.100662045,-0.8561575,0.5123508,0.96260977,-0.022151299,0.44367763,-0.7282514,0.8765175,-0.48128578,0.3871084,-0.28130248,-0.05144696,-0.32912576,-0.08161582
205,SFW,0.061714623,-0.0011878884,-0.03425491,-0.6683932,-0.41261128,0.02505433,-0.4187098,0.24734445,-0.35073513,-0.098876834,0.1281758,0.08981689,-0.17387958,-0.09077719,0.1507318,-0.2307225,-0.20347317,-0.20718087,0.57322735,-0.45375574,0.44310874,-0.44813192,-0.5477238,-0.6259125,-0.026727187,0.5138073,0.3711151,0.03589183,-0.5076552,-0.11773889,-0.28792232,0.018997252,-0.110455625,-0.20479152,-0.011229695,-0.28077525,0.19751409,0.31183395,0.030093588,-0.18790272,0.072904445,0.096474424,0.18496577,0.50133747,0.1138103,0.008443361,-0.5764265,-0.2165516,0.059015155,0.26196787,-0.07095871,-0.42712235,0.30576494,0.6140663,-0.019298349,0.2050615,-0.3932581,0.4361636,-0.22651888,0.20194878,-0.13857493,-0.019910477,-0.21645208,-0.034906536
206,SGT,0.22202048,0.15723056,0.11435997,-0.72192484,-0.61831546,0.0071914745,-0.42646244,-0.030793494,-0.68650514,-0.18482234,0.5146042,0.16965787,-0.3830616,-0.013050244,0.38426843,-0.41581732,-0.31306553,0.0055041485,0.31981555,-0.54631555,0.44665354,-0.35632318,-0.89523387,-0.4429967,-0.34719878,0.38208717,0.64541113,0.23692626,-0.6855302,0.0566815,-0.5068166,0.058846954,0.04881736,0.17113917,0.26882234,-0.19013195,0.28036794,0.36432502,-0.32150248,-0.075482026,0.21503383,0.03585809,-0.084984705,0.31915197,0.31262684,0.06387546,-0.70887214,-0.0034530368,-0.43926582,0.025268378,0.08728758,-0.666568,0.3525707,0.8615624,-0.10339754,0.19202462,-0.5708583,0.21986042,-0.30940783,0.39881146,0.019363705,-0.13246396,-0.19566861,-0.30800626
207,SIV,0.089018025,-0.03337286,-0.0123595735,-0.56904763,-0.35802445,0.02384448,-0.42079437,0.14764863,-0.23558764,-0.09905876,0.17233333,0.046594724,-0.2280932,-0.09432026,0.07269355,-0.22872604,-0.16624722,-0.25319454,0.5047413,-0.40437278,0.42763215,-0.4115028,-0.44416088,-0.57228017,0.041185178,0.4662894,0.35445565,0.0036343567,-0.49001804,-0.033346657,-0.36071995,0.017838756,-0.15231821,-0.12764004,0.030717751,-0.2417037,0.24181262,0.25779554,-0.044476047,-0.0832444,0.12976481,0.12282893,0.15352301,0.5049652,0.046774283,-0.069718264,-0.5917293,-0.29067874,-0.016419774,0.24483092,-0.030749539,-0.45447367,0.33820024,0.59765685,0.06733197,0.123345,-0.3506545,0.29567987,-0.2602292,0.09356936,-0.049861103,-0.0907543,-0.20518035,-0.047856234
208,SOD,-0.021749647,0.00086865213,-0.03858987,-0.15068126,-0.11298566,0.004409505,-0.111372605,0.055833884,-0.07574266,-0.016785804,0.004887519,0.022109201,-0.02090768,-0.01063526,0.028140895,-0.023624863,-0.029066827,-0.110166304,0.1789311,-0.1100688,0.08264378,-0.109535754,-0.11100904,-0.17587973,0.039210152,0.17402656,0.034029096,-0.015050913,-0.098873466,-0.05540374,-0.059498534,0.01262092,-0.053212833,-0.091516905,0.010564231,-0.10803581,0.06450262,0.06724083,0.037835438,-0.03619819,-0.0042970264,0.0031874971,0.059034668,0.1465116,-0.006186237,-0.022196256,-0.14277871,-0.054894768,0.053453386,0.09759132,-0.03734341,-0.068904035,0.06571243,0.15441208,-0.014606526,0.031844307,-0.07698482,0.12012937,-0.005185391,0.012131382,-0.048952375,0.015708737,-0.037180744,0.0062691146
209,SOF,0.1852099,-0.012861824,0.09505523,-0.7701354,-0.30416343,-0.08452817,-0.30810392,0.30134502,-0.4283851,0.007482984,0.36170202,0.17152339,-0.23102306,-0.21071848,0.2931398,-0.5317196,-0.26465884,-0.035153225,0.3990649,-0.4376044,0.5799629,-0.5137147,-0.8211156,-0.44651058,-0.3367912,0.40255332,0.6416234,0.1543896,-0.6980901,0.10875073,-0.24427673,0.002316915,0.050748058,-0.021905696,-0.021950917,-0.17028384,0.08702425,0.39465854,-0.18114297,-0.24438936,0.27224895,0.37573555,0.13778208,0.27187574,0.26636285,0.040795755,-0.74953854,-0.24927458,-0.22301099,0.11229945,0.1274684,-0.672208,0.33163792,0.6303631,0.061424576,0.36052847,-0.6263099,0.46341592,-0.4524224,0.3688491,-0.0543929,-0.2238882,-0.05022697,-0.18377127
210,SOR,0.09797595,0.048054177,0.03575247,-0.34614682,-0.26575166,0.026994616,-0.22171369,0.07777759,-0.30616575,-0.12200554,0.17267285,0.07088002,-0.21981288,0.03409154,0.13742529,-0.14996366,-0.16032682,0.030174209,0.15849447,-0.22944944,0.21539731,-0.17680383,-0.38728768,-0.2265967,-0.10049843,0.14927304,0.33196658,0.110517725,-0.31906462,0.020966144,-0.21722682,0.0058051916,0.033410713,0.05348397,0.084609985,-0.092780694,0.12133166,0.1522735,-0.11090379,-0.090863325,0.046202064,-0.008670951,0.020732254,0.19343577,0.12651332,0.03557187,-0.27320474,-0.0022639176,-0.13479884,0.025162833,0.008251188,-0.31139678,0.17173274,0.37841588,-0.024991302,0.08808014,-0.2337519,0.104364924,-0.1854536,0.18087947,-0.0071366928,-0.030350594,-0.16775858,-0.10885603
211,SOS,-0.053447735,-0.2942994,0.043391086,-0.5877276,0.723276,-0.3333253,0.016835062,1.2234702,0.26490793,0.48537698,0.113365486,0.20229852,-0.47501674,-0.3732397,-0.007371635,-0.7062526,-0.15195768,0.053280335,0.33817846,0.32446447,0.72472084,-0.68685454,-0.65350425,-0.12208353,-0.1523239,0.08655848,0.8386577,0.0060688984,-0.731582,0.5175983,0.50424767,-0.16425699,0.3216192,-0.23053901,-0.7361826,-0.122731246,-0.5010621,0.2816283,-0.04198055,-0.7416474,0.13518992,1.1084312,0.90236384,0.04662985,0.14449872,-0.01935567,-0.5408113,-0.5251153,0.2974978,0.18331794,-0.016029797,-0.6135579,0.24749257,-0.0014212161,0.90292555,0.59668124,-0.6322717,0.78781587,-1.0106592,0.2637475,0.024011387,-0.49299774,0.13223544,0.048389673
212,SOV,0.4624956,0.18929969,0.091075055,-1.5149499,-0.7647365,0.41617274,-1.1305106,0.67594033,-1.1159756,-0.30416524,0.2479048,0.20037599,-0.46492356,-0.28484836,0.27266604,-0.7754101,-0.7557977,0.2775322,0.9358132,-0.9129566,1.4592648,-0.9288762,-1.3029404,-1.2010977,-0.39332733,0.7636034,1.8564824,0.57908785,-1.1548886,-0.23231155,-0.59720653,-0.06964922,0.49332654,-0.3078696,-0.46969643,0.020548856,0.26876757,0.99815553,-0.15826592,-0.74613714,0.27694818,0.6228659,0.12218973,1.1630778,0.59226245,0.3202608,-0.9921735,-0.30323252,-0.35400927,0.16190092,-0.07973769,-1.4637965,0.48352635,1.5187472,-0.27156207,0.77282286,-1.0271996,0.82048047,-0.85640997,1.1028478,-0.17594242,-0.030045392,-0.8874208,-0.044144005
213,SSF,-0.1172616,0.049131893,-0.21270624,-1.117377,-0.8620987,0.13689117,-0.7004295,0.49008226,-0.7516221,-0.26377603,0.023761876,0.22772068,-0.18874002,0.07139325,0.34479445,-0.118066974,-0.31053683,-0.5127317,1.1018089,-0.8338407,0.48882774,-0.7121018,-0.94645184,-1.2138176,0.08800637,1.0422223,0.35337764,0.04833879,-0.76686716,-0.44053915,-0.3826037,0.06583447,-0.283035,-0.5109434,0.15121233,-0.7784031,0.40439722,0.49397713,0.29790378,-0.39083633,-0.09913295,-0.18977627,0.37850216,0.9657735,0.088635154,0.024611996,-0.9135733,-0.16043648,0.36068615,0.5630692,-0.23914175,-0.5367106,0.46683764,1.0627372,-0.2614153,0.2619348,-0.55645794,0.8470955,-0.07048942,0.24149054,-0.3995101,0.1951371,-0.37011203,-0.006734365
214,SSO,-0.1999418,-0.13842994,-0.05333968,-1.5612621,-0.4814788,0.11189581,-0.6111575,1.5157692,-1.078299,-0.13033053,0.0002720083,0.55619377,-0.56430256,0.055224694,0.6185008,-0.5925093,-0.5865029,-0.26970443,1.1812072,-0.866239,0.7942751,-1.1100394,-1.7612728,-1.4201045,-0.23073092,0.9524405,1.2715558,0.2786779,-1.5137256,-0.19079177,0.13366815,0.0016088806,0.16659571,-0.5765784,-0.116719775,-1.0307336,0.123697884,0.83913535,0.48026255,-1.1611636,-0.10299106,0.37504557,0.93672436,1.1499861,0.25810644,0.16512875,-1.4801718,-0.31190306,0.3822446,0.5069726,-0.17226782,-1.2487732,0.68366617,1.2045474,-0.020229055,0.7427174,-1.0766006,1.5165228,-0.6816783,0.47906077,-0.52452403,-0.07622457,-0.31394514,-0.014768144
215,SSY,0.055524956,0.0790827,-0.008410842,-0.70486075,-0.6272408,0.10652276,-0.3921262,0.15760534,-0.64413935,-0.21101643,0.21222384,0.18730974,-0.13771512,0.04237677,0.3411015,-0.22118989,-0.27487186,-0.1377753,0.48052812,-0.59565955,0.32694435,-0.37420034,-0.7702694,-0.62667185,-0.19529141,0.5424741,0.3892138,0.17856532,-0.5830465,-0.18239115,-0.33497074,0.04382824,-0.06984628,-0.09867488,0.23572291,-0.3794344,0.27660766,0.3324939,0.0038025535,-0.19094008,0.060118485,-0.10238341,0.033615485,0.47460613,0.20759118,0.0633026,-0.6465556,-0.02685535,-0.087806284,0.17969082,0.012145503,-0.5163197,0.31482428,0.73644674,-0.25603548,0.17953765,-0.471654,0.39561886,-0.117542125,0.26851726,-0.17090945,0.042205982,-0.2023788,-0.1584615
216,STF,0.007123165,0.0033392818,-0.022522228,-0.2846989,-0.2063456,0.060827896,-0.19949804,0.14122878,-0.21370941,-0.10898922,0.046462223,0.06741992,-0.15085392,0.061754722,0.082384944,-0.05269086,-0.11162587,-0.07847512,0.21889094,-0.20128246,0.1359622,-0.17554116,-0.28180465,-0.29054955,0.01588365,0.1989661,0.19808613,0.05331839,-0.26139945,-0.049783718,-0.13781588,0.004001134,-0.039831433,-0.04865904,0.06956827,-0.1864817,0.12178901,0.11970452,0.02008985,-0.112367645,-0.009398324,-0.052335184,0.099387676,0.26705167,0.027576867,-0.000502215,-0.2550931,-0.03818164,0.024185164,0.10360637,-0.037078712,-0.22914132,0.16128308,0.30566734,-0.024410797,0.051186126,-0.15752973,0.15068357,-0.10554151,0.06585095,-0.053195562,0.0125086075,-0.1447491,-0.032321412
217,STI,0.004996023,0.0034675738,-0.030718062,-0.3341512,-0.22052512,0.028893674,-0.18430059,0.16614924,-0.21748784,-0.07509169,0.040524937,0.0666453,-0.078981556,0.0055673206,0.10354774,-0.08043093,-0.11201035,-0.07700807,0.2633546,-0.22545637,0.17455393,-0.20767304,-0.29820937,-0.304215,-0.021691578,0.2441791,0.16938873,0.040636808,-0.24827148,-0.07728813,-0.1130539,0.0029301792,-0.03991719,-0.10387161,0.02154026,-0.17338522,0.08993074,0.14045191,0.04057781,-0.1318278,-0.004891105,-0.011272398,0.10439303,0.23716864,0.0608802,0.019041007,-0.25174063,-0.051240295,0.06202073,0.12413104,-0.03920582,-0.19684538,0.14285149,0.2862118,-0.044497844,0.09706188,-0.1893792,0.22074574,-0.09071602,0.107667856,-0.09372873,0.030795636,-0.12105991,-0.01944267
218,STT,0.101004414,-0.09053354,0.00936092,-1.449615,-0.5314658,0.004040339,-0.6805412,1.0993692,-0.91412216,-0.17171074,0.32821593,0.41144273,-0.6863365,-0.0037900722,0.46620008,-0.69189966,-0.56775665,-0.08292472,0.86423093,-0.6999966,0.91988873,-0.9798985,-1.5730413,-1.0152141,-0.27270174,0.75294036,1.2907048,0.321831,-1.3754412,0.102721296,-0.25131688,-0.060339667,0.16910063,-0.23597696,-0.05381198,-0.6314635,0.17723355,0.64429015,-0.04186821,-0.8248103,0.09597583,0.4204133,0.64862984,0.8407162,0.33943543,0.056794513,-1.2307231,-0.318571,0.012753116,0.33806324,-0.0029659062,-1.2495189,0.6603482,1.1676227,0.17247716,0.6003392,-1.0352377,0.95887417,-0.8853884,0.56879675,-0.22699162,-0.18733756,-0.40948126,-0.20181075
219,STW,0.10431063,0.05529445,-0.04579583,-2.1594613,-1.3408303,0.09849453,-0.99106264,0.95977086,-1.6095667,-0.23140688,0.55566466,0.6340146,-0.28894192,-0.17131831,0.94535613,-0.9806308,-0.7591766,-0.43695584,1.4828124,-1.4960561,1.2084732,-1.3369237,-2.350827,-1.706856,-0.659322,1.6407351,1.2984616,0.48226517,-1.8161685,-0.32855672,-0.54402894,0.05492639,-0.04739201,-0.5114346,0.28006282,-1.0740553,0.48714867,1.0525608,0.058965135,-0.845556,0.30137563,0.36012417,0.4243096,1.2192386,0.60950536,0.11772839,-2.0361211,-0.3798578,-0.10624477,0.59668803,0.12540951,-1.6232682,0.85502994,1.9176978,-0.42054096,0.83439314,-1.5999081,1.5203242,-0.63185114,0.8487482,-0.5261223,-0.103491515,-0.27422735,-0.3909152
