zeo,osda,Si/Al_prec,Al/P_prec,Si/Ge_prec,Si/B_prec,Na/T_prec,K/T_prec,OH/T_prec,F/T_prec,H2O/T_prec,sda1/T_prec,cryst_temp_prec,cryst_time_prec
MOR,C[C@H]1CCC[C@@H](C)[N+]1(C)C,0.0,0.56,0.9,0.94,0.04,0.94,0.14,0.84,0.18,0.38,0.06,0.06
MOR,C[N+]1(C)CC2CC(C1)[N+](C)(C)C2,0.04,0.5,0.92,0.96,0.66,0.98,0.42,0.8,0.38,0.54,0.0,0.04
MOR,C[N+]1(C)CCCCC1,0.02,0.58,0.94,0.98,0.02,0.9,0.0,0.9,0.24,0.44,0.0,0.06
ITW,CC1=CN(C)CN1C,0.3,0.48,0.22,0.22,0.8,0.98,0.72,0.72,0.02,0.24,0.0,0.1
ITE,C[N+]1(C)CC2CCCC1C1CCC2C1,0.0,0.2,0.84,0.9,0.94,1.0,0.82,0.62,0.6,0.2,0.02,0.02
ITE,C[C@H]1C[C@H](C)C[N+](C)(C)C1,0.36,0.34,0.98,0.0,0.56,0.98,0.5,0.78,0.24,0.1,0.24,0.06
ITE,CC[N@@+]1(C)CCCC(C)(C)C1,0.7,0.6,0.96,0.0,0.82,0.96,0.48,0.66,0.24,0.1,0.2,0.02
EEI,C1CCCC(C2CCCC2)(N2CCCCCCN2)CCC1,0.0,0.22,0.44,0.52,0.88,1.0,0.98,0.68,0.16,0.24,0.06,0.14
EON,C[N+](C)(C)C,0.02,0.74,0.96,0.96,0.04,0.86,0.2,0.94,0.18,0.2,0.04,0.0
EON,C[N+](C)(CCO)CCO,0.06,0.44,0.82,0.84,0.68,0.94,0.5,0.76,0.18,0.06,0.28,0.1
ERI,C1CCNCC1,0.28,0.26,0.12,0.12,0.62,0.98,0.52,0.9,0.06,0.08,0.16,0.2
ERI,CC[N+](C)(CC)CCCCC[N+](C)(CC)CC,0.14,0.8,0.88,0.9,0.5,0.02,0.04,0.94,0.08,0.0,0.0,0.0
ERI,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.12,0.7,0.9,0.96,0.78,0.0,0.04,0.72,0.0,0.0,0.02,0.12
EUO,CC[N@@+]1(C)CCCC(C)(C)C1,0.0,0.36,0.88,0.96,0.86,0.84,0.58,0.78,0.22,0.16,0.32,0.2
FAU,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.04,0.68,0.8,0.88,0.1,0.98,0.06,0.72,0.52,0.26,0.08,0.1
AEI,CC1(C)CC2CC(C)(C1)C[N+]2(C)C,0.04,0.38,0.92,0.96,0.84,0.94,0.48,0.72,0.28,0.12,0.0,0.0
FAU,CCC[N+]1(C)CCCC1,0.02,0.54,0.86,0.92,0.04,0.88,0.04,0.84,0.1,0.12,0.02,0.14
FAU,C[P+](C)(C)C,0.02,0.56,0.96,0.96,0.82,0.88,0.08,0.9,0.5,0.24,0.0,0.18
FER,C[N@@+]1(Cc2ccccc2)CCCC1CO,0.02,0.4,0.78,0.98,0.96,0.8,0.6,0.44,0.62,0.36,0.36,0.1
FER,Cc1cn(C)[n+](C)c1,0.02,0.32,0.8,0.84,0.84,1.0,0.68,0.0,0.58,0.18,0.14,0.22
GIS,CC1CC[N+]2(CCCC3CCCCC32)CC1,0.0,0.36,0.78,0.88,0.06,1.0,0.12,0.36,0.08,0.14,0.3,0.34
IFO,CC[n+]1ccn(C)c1C,0.44,0.52,0.74,0.84,0.82,1.0,0.68,0.34,0.46,0.26,0.26,0.04
ITE,CC1(C)[C@H]2CC[C@]1(C)[C@H]([N+](C)(C)C)C2,0.0,0.28,0.92,0.94,0.88,0.94,0.64,0.66,0.18,0.14,0.26,0.0
ITE,CC[N+]1(CC)CCCC2CC1C2(C)C,0.02,0.2,0.9,0.94,0.88,1.0,0.68,0.52,0.4,0.12,0.3,0.0
VFI,CCN(CC)CC,0.68,0.48,0.56,0.56,0.86,1.0,0.88,0.78,0.34,0.28,0.0,0.22
